2026-02-01 00:00:22 | INFO | api | File uploaded id=file_42n90n139u bytes=8474293 (env=staging, region=me-south-1, ip=253.36.219.1, request_id=wdpduslkusn81kf7, trace_id=6u1ojwpg3jkcatp4kydeh3bv, ua="PostmanRuntime/7.36.0")
2026-02-01 11:59:43 | WARN | api | Queue backlog growing size=5228 (env=prod, region=us-east-1, ip=85.95.226.10, request_id=mp4cttd0ulru7wdj, trace_id=k1pqvzpvm4jk9ddg1wibbkgj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:59:59 | INFO | api | User logout success user_id=2840 (env=prod, region=eu-west-1, ip=121.146.201.90, request_id=ujohrbutc1y4sdwo, trace_id=3l9tm0mdb0ucfge5wwr551bl, ua="curl/8.4.0")
2026-02-01 12:00:45 | INFO | api | User login success user_id=4925 (env=staging, region=ap-southeast-1, ip=167.114.185.146, request_id=xm667xs2xtex53kd, trace_id=o4ygzg75bx4x35f4kk1lz4c7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:01:18 | INFO | api | User logout success user_id=2777 (env=prod, region=eu-west-1, ip=42.166.199.246, request_id=06xs1whvttz1wjkd, trace_id=9yf2eqgbyhz2p3sp7z0ctyrx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:02:03 | INFO | api | User logout success user_id=1056 (env=prod, region=us-east-1, ip=229.111.178.221, request_id=pt30f1h9u7551itj, trace_id=huvkp5z84hvo2wd6xtszjuzq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:02:10 | INFO | api | Batch processed records=3101 duration_ms=1711 (env=staging, region=eu-west-1, ip=66.117.161.73, request_id=a7ghlnjhksta98ze, trace_id=2seahcv8v6wdcttns19fzhch, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:03:07 | INFO | api | Token refreshed user_id=5004 (env=prod, region=ap-southeast-1, ip=203.48.172.114, request_id=qybmleau8skh418o, trace_id=idq4lxjib8r71kjnjlttz4sa, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:03:15 | INFO | api | File uploaded id=file_pjeevo4sy1 bytes=839630 (env=staging, region=ap-southeast-1, ip=203.60.84.94, request_id=pwm4e64dd9gvloy0, trace_id=gcnqsb19s7aykkb6qrej9pr8, ua="curl/8.4.0")
2026-02-01 12:03:21 | INFO | api | Cache hit key=user:7269 ttl_s=2327 (env=prod, region=me-south-1, ip=246.231.124.177, request_id=y4nrthyuims4iddz, trace_id=0ae5j6y06y0n6ge089qbpx9m, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:03:26 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=dev, region=ap-southeast-1, ip=166.138.25.159, request_id=69gf28juwzo5jik0, trace_id=2nvv1ngs2gfcr5z574m62opu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:03:30 | INFO | api | Metrics pushed cpu=42% mem=28% (env=staging, region=ap-southeast-1, ip=20.46.50.193, request_id=dfzu5uvhke51sb28, trace_id=2alkdn0ckxbfc86b2zjpi30p, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:03:34 | INFO | api | Cache miss key=sess:1963 (env=prod, region=ap-southeast-1, ip=110.12.154.241, request_id=5ns57r2n287xv552, trace_id=kz8ijaet3dj7wl0v5ynjul9m, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:03:48 | INFO | api | DELETE /payments/refund 409 (352ms) (env=staging, region=us-east-1, ip=228.19.74.105, request_id=2bb8x3t6fo520z1n, trace_id=k8c1uxkbfsnyf6eigkvtswc8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:04:01 | WARN | api | Disk usage above 80% disk=98% (env=prod, region=us-east-1, ip=173.236.49.200, request_id=6rc9yj7uig2o0jrp, trace_id=1q1q5avi85yvy51lym37hylt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:04:07 | INFO | api | File uploaded id=file_s614rv45u9 bytes=9666602 (env=staging, region=ap-southeast-1, ip=195.169.169.172, request_id=v898xzh9t975b5hl, trace_id=4kkqe6edbrxmf0ryflmv0xo0, ua="PostmanRuntime/7.36.0")
2026-02-01 12:04:15 | INFO | api | Batch processed records=2728 duration_ms=1494 (env=prod, region=me-south-1, ip=193.154.199.186, request_id=gnuj7cjf2q1h9z4t, trace_id=qblg1clytt4wghpxyu1esahy, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:04:33 | INFO | api | User logout success user_id=4442 (env=prod, region=us-east-1, ip=46.59.171.184, request_id=h4djzf91bo673cei, trace_id=hpeoaurrp5sdnpzbpkg26ep4, ua="PostmanRuntime/7.36.0")
2026-02-01 12:04:51 | INFO | api | Cache hit key=cart:4534 ttl_s=2859 (env=prod, region=me-south-1, ip=87.15.79.147, request_id=1jvmwwcv9rq0vz37, trace_id=4lhbg3xou1dae4takfzs30fo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:05:06 | INFO | api | User logout success user_id=9787 (env=prod, region=eu-west-1, ip=163.213.16.56, request_id=xfmdp4g2prfy0jjt, trace_id=82quzdrsg5u1vlaxorf5w4yl, ua="PostmanRuntime/7.36.0")
2026-02-01 12:05:27 | WARN | api | Elevated error rate observed window_s=120 rate=9.0% (env=staging, region=me-south-1, ip=43.199.188.40, request_id=s8fdq18unqg3dfd1, trace_id=60p0wkhvl5lxbahwemq7u1io, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:05:34 | WARN | api | Disk usage above 80% disk=81% (env=dev, region=eu-west-1, ip=113.81.216.25, request_id=23rqqbhyj6s0t08u, trace_id=ixv0575o9nyodz25sle4jkr8, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:05:40 | INFO | api | User logout success user_id=9172 (env=prod, region=me-south-1, ip=125.73.42.97, request_id=1c2h3kdcrnjvgqn9, trace_id=lm290f5wv7e3e9a9yu5im0gp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:05:58 | INFO | api | PATCH /search?q=shoes 404 (905ms) (env=prod, region=eu-west-1, ip=198.189.56.51, request_id=adpfv3cpcw9jierv, trace_id=7t528aznxslhivpc608lhtdc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:06:21 | INFO | api | Cache miss key=cart:2420 (env=dev, region=eu-west-1, ip=5.36.196.204, request_id=ncna9aijakslxbuq, trace_id=75hua38fggg17nvqhu221vn5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:06:26 | WARN | api | Temporary network jitter detected rtt_ms=451 (env=dev, region=me-south-1, ip=48.223.150.137, request_id=5ml6ozl1brceew6x, trace_id=ta5roxmqeq4v80v71n2q5cyj, ua="curl/8.4.0")
2026-02-01 12:06:32 | INFO | api | Batch processed records=3290 duration_ms=1278 (env=prod, region=me-south-1, ip=117.177.172.187, request_id=nqa1witpfg8fp398, trace_id=hiouteb3vlbu7aqhjk9qkai8, ua="curl/8.4.0")
2026-02-01 12:06:44 | INFO | api | Config loaded version=2.14.36 (env=dev, region=ap-southeast-1, ip=64.162.118.105, request_id=kcqa74i0m16ts0l3, trace_id=z9vgz60kdznh7kbl1esy18hj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:06:59 | INFO | api | File uploaded id=file_4t9f9n1cli bytes=5968556 (env=prod, region=me-south-1, ip=222.108.152.187, request_id=c26n9quqzbaujfwn, trace_id=19yrpme968kpjrwv1ui0f7er, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:07:45 | INFO | api | Token refreshed user_id=2854 (env=prod, region=ap-southeast-1, ip=197.58.45.223, request_id=1pyfbfmc4ff9enw8, trace_id=eedwsvro4fw9et9ykoxlnjfi, ua="PostmanRuntime/7.36.0")
2026-02-01 12:07:52 | INFO | api | Config loaded version=4.1.18 (env=prod, region=me-south-1, ip=47.206.203.131, request_id=p09rvxhtfwi2rilo, trace_id=u6p4bcxu7wj5qhoheb1jgpin, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:08:15 | WARN | api | Payment provider latency high (729ms) (env=prod, region=us-east-1, ip=24.226.215.37, request_id=4jhhckgo45byln9u, trace_id=dftmt56ka3dvwkaimlu6xdvn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:09:34 | INFO | api | File uploaded id=file_vnwu4m11ip bytes=8951794 (env=prod, region=us-east-1, ip=38.245.156.114, request_id=r7et494yfltm1jt2, trace_id=2n4v0a99kvxlkir7yqcaxlcl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:09:51 | INFO | api | Token refreshed user_id=1304 (env=prod, region=us-east-1, ip=89.11.243.109, request_id=37fk1ais7wyvqqif, trace_id=81pahs28d3roigv9cs76xdsd, ua="PostmanRuntime/7.36.0")
2026-02-01 12:09:56 | INFO | api | Job completed successfully: job=send-digests duration_ms=1965 (env=prod, region=me-south-1, ip=111.209.33.136, request_id=2qpe2obgweb7e7l0, trace_id=tz1ca96slozj7usquhq2x5mx, ua="curl/8.4.0")
2026-02-01 12:10:03 | INFO | api | File uploaded id=file_duff0t5bam bytes=2613999 (env=dev, region=eu-west-1, ip=85.125.50.150, request_id=vr1ps4rhhiwu7f4w, trace_id=eaqlzxd8o826yorysf1oz2xa, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:11:06 | INFO | api | Cache hit key=rate:197.111.197.50 ttl_s=70 (env=prod, region=ap-southeast-1, ip=197.111.197.50, request_id=y4pyv620fh5oa2it, trace_id=s5z4m06es3cfy5om09673v9t, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:11:12 | INFO | api | Job completed successfully: job=daily-report duration_ms=816 (env=prod, region=eu-west-1, ip=245.101.201.223, request_id=nypgxmo9k8fk9vly, trace_id=ubwtiolm1ehtmbrh6degfbv8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:11:56 | INFO | api | Batch processed records=4284 duration_ms=1613 (env=prod, region=eu-west-1, ip=44.95.39.254, request_id=b6jsyssivtqz3oz6, trace_id=o16gormg7bxzq6i1nc8dtt9x, ua="curl/8.4.0")
2026-02-01 12:12:11 | INFO | api | POST /orders 502 (387ms) (env=prod, region=eu-west-1, ip=11.106.182.134, request_id=p0hn84hf7ptqa20u, trace_id=wxflobln2t12jlagc2vry41i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:12:32 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=eu-west-1, ip=175.157.190.39, request_id=q4nlkn8ntggxph4b, trace_id=jm93v5ibb7swi07n1v8rihqt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:12:43 | WARN | api | Temporary network jitter detected rtt_ms=124 (env=staging, region=me-south-1, ip=60.40.9.247, request_id=9vijrwg78mvbldk1, trace_id=88e4s9qg2egv0czzztjnv1xn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:12:57 | INFO | api | File uploaded id=file_2lr5o75xqt bytes=9150438 (env=prod, region=ap-southeast-1, ip=93.111.1.103, request_id=evr46pf6nh8gew2q, trace_id=hpgqexutikaf1hryx37z1fyb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:13:38 | INFO | api | Config loaded version=1.20.18 (env=prod, region=ap-southeast-1, ip=183.146.120.33, request_id=obgce7aqap08vh8s, trace_id=h4iraehqb74gppu7uf9sdbf6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:14:39 | INFO | api | User login success user_id=2551 (env=prod, region=me-south-1, ip=120.79.154.96, request_id=a10fnodt3gob0fc1, trace_id=4893yzxu6yw8zd04smzc8ur0, ua="PostmanRuntime/7.36.0")
2026-02-01 12:14:54 | INFO | api | Config loaded version=3.20.23 (env=prod, region=ap-southeast-1, ip=181.215.89.250, request_id=8jflsr6vxacbh2hb, trace_id=8a4hjkelxho4dmnucofrwlbi, ua="curl/8.4.0")
2026-02-01 12:15:04 | INFO | api | Metrics pushed cpu=20% mem=17% (env=dev, region=ap-southeast-1, ip=79.83.177.200, request_id=i0bihtg0bsfkn4ef, trace_id=c6x5gkc0rqzs4e9i74jfv8n9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:15:14 | INFO | api | Metrics pushed cpu=48% mem=35% (env=dev, region=me-south-1, ip=63.43.43.132, request_id=kcp0hzcq24sdplq3, trace_id=nrzcrsotsgxlvspkqypduzgs, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:15:23 | INFO | api | File uploaded id=file_34tfy2d6x6 bytes=6465954 (env=prod, region=ap-southeast-1, ip=193.220.144.28, request_id=q1utln3bw4fxtajk, trace_id=gaod0o6ehyfsb9mno79k79to, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:16:03 | INFO | api | Config loaded version=4.8.21 (env=prod, region=eu-west-1, ip=200.125.178.215, request_id=7qiippplcxoke4qj, trace_id=wc7y6aa81cigkyh7e738ubam, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:17:18 | INFO | api | Cache miss key=user:9546 (env=prod, region=eu-west-1, ip=53.225.98.119, request_id=6u5rxahctszfrq4u, trace_id=qyk59ejx28gy1igyegu5iuxm, ua="PostmanRuntime/7.36.0")
2026-02-01 12:17:20 | INFO | api | User login success user_id=1647 (env=prod, region=ap-southeast-1, ip=82.158.121.95, request_id=7p7bxhfjq9l7gcud, trace_id=ab4ifxu6e0f8k2f9ytglemts, ua="PostmanRuntime/7.36.0")
2026-02-01 12:17:37 | WARN | api | Circuit breaker half-open dependency=kms (env=dev, region=me-south-1, ip=44.31.28.246, request_id=xzdls7snedmyyas6, trace_id=0rrjkncknvp3if4jucayq6be, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:17:39 | INFO | api | Token refreshed user_id=3363 (env=prod, region=me-south-1, ip=111.156.207.164, request_id=rkmtnd7m61bof5ef, trace_id=h70271318ezodhzuv8ub2lqh, ua="curl/8.4.0")
2026-02-01 12:18:00 | INFO | api | User logout success user_id=3325 (env=prod, region=eu-west-1, ip=39.146.125.57, request_id=pppmtq1rr5xo7w7e, trace_id=4jqwyx8cqwxaroj0yhbksc8x, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:18:11 | INFO | api | Token refreshed user_id=7670 (env=prod, region=me-south-1, ip=118.112.16.91, request_id=zafdc08015p03bxz, trace_id=oalfo85vzdtymp959mq6d6do, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:18:55 | INFO | api | Cache hit key=rate:207.74.198.86 ttl_s=3414 (env=prod, region=me-south-1, ip=207.74.198.86, request_id=t9obzvbn9vpjkpqm, trace_id=3b3a6efzvv7r5k5cqvha3723, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:19:05 | ERROR | api | DB timeout while fetching user profile user_id=3229 (env=dev, region=eu-west-1, ip=64.12.245.47, request_id=d7fzo325qp2f2o4q, trace_id=thz1w2kzykhztzv0fxmxq8m8, ua="PostmanRuntime/7.36.0")
2026-02-01 12:19:21 | INFO | api | Batch processed records=165 duration_ms=850 (env=staging, region=eu-west-1, ip=206.220.248.140, request_id=2e7vxjgpnholkw65, trace_id=xwekov4eyjmk552uesyx1w3r, ua="curl/8.4.0")
2026-02-01 12:19:56 | INFO | api | PATCH /payments/charge 404 (1276ms) (env=prod, region=eu-west-1, ip=181.182.36.94, request_id=rcwzg1h5i2ebd60r, trace_id=srvaixnuf808eh82anibfrya, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:20:09 | INFO | api | Cache miss key=inv:SKU76400 (env=prod, region=eu-west-1, ip=105.197.150.1, request_id=maaohehlu3okh2nf, trace_id=1anzv9khhs4uuc908r27i9vl, ua="curl/8.4.0")
2026-02-01 12:20:15 | INFO | api | Cache miss key=rate:64.80.206.194 (env=staging, region=me-south-1, ip=64.80.206.194, request_id=9696nxrmefjh615h, trace_id=b0xxsy76gv66pr1uxtl4pq2h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:20:22 | ERROR | api | Upstream service unavailable dependency=redis (env=prod, region=ap-southeast-1, ip=94.103.242.247, request_id=g88wk6mlqonnh9vw, trace_id=m4mb8ataxex770h9xghpef5i, ua="curl/8.4.0")
2026-02-01 12:20:31 | INFO | api | File uploaded id=file_jxwdaj2ve6 bytes=5987781 (env=staging, region=me-south-1, ip=21.200.87.36, request_id=0wewn1if1nm23i4r, trace_id=sj7l0so7zzcj4okii6vfqlpq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:20:45 | ERROR | api | Unhandled exception type=ValueError message=index out of range (env=prod, region=eu-west-1, ip=249.28.127.103, request_id=kqtvkuw1s2erfnjc, trace_id=v4kruqx9dtnieqn30tbsnshy, ua="curl/8.4.0")
2026-02-01 12:20:58 | INFO | api | User login success user_id=6759 (env=prod, region=ap-southeast-1, ip=183.36.229.198, request_id=dnus2qfzo3od080f, trace_id=hx2flwxrc1i6o46fmmqtrbv0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:21:08 | INFO | api | Batch processed records=2923 duration_ms=1186 (env=staging, region=eu-west-1, ip=97.196.149.48, request_id=26ebw4l59e9ao76z, trace_id=kk510m6x2cp5h49ihclb2ve5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:21:56 | INFO | api | Cache hit key=sess:7073 ttl_s=1458 (env=prod, region=me-south-1, ip=3.8.149.156, request_id=m4vvaj7mwa2obxnm, trace_id=4v8q3rq8l35cdvyucdr8du1r, ua="PostmanRuntime/7.36.0")
2026-02-01 12:22:24 | INFO | api | Batch processed records=107 duration_ms=3133 (env=prod, region=ap-southeast-1, ip=57.60.2.100, request_id=gimk9tl86u0jb9uy, trace_id=gpiie51zfbbqjs430t5unbz0, ua="curl/8.4.0")
2026-02-01 12:23:04 | INFO | api | File uploaded id=file_i6krpp0kz9 bytes=2823465 (env=prod, region=eu-west-1, ip=49.25.51.233, request_id=j6padmbjjnmd0yr8, trace_id=235iueco4fx7p6nd4amto5ce, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:23:19 | WARN | api | Elevated error rate observed window_s=300 rate=6.2% (env=staging, region=me-south-1, ip=96.138.183.36, request_id=6lzhjx81223am11c, trace_id=zppjw1hazlcsy5bopp8t170e, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:24:11 | INFO | api | User login success user_id=6074 (env=prod, region=eu-west-1, ip=62.14.105.103, request_id=rtst5a433xf1acr0, trace_id=9b50b2cwk7r2pzhwmbgdoogc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:24:42 | INFO | api | User login success user_id=4755 (env=prod, region=eu-west-1, ip=74.28.100.235, request_id=0eu570d4324zkbnq, trace_id=3ei0hcd7ehulrgll5ke716mg, ua="PostmanRuntime/7.36.0")
2026-02-01 12:24:52 | INFO | api | Cache miss key=sess:1367 (env=staging, region=us-east-1, ip=223.140.248.22, request_id=cswbut8t52gp968e, trace_id=3u5u9q1lbz0y8hpkjulya4aw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:25:05 | ERROR | api | Upstream service unavailable dependency=postgres (env=prod, region=us-east-1, ip=89.64.228.44, request_id=if74gekxdodvbnue, trace_id=7fsudninvd70g6guzwg585qa, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:25:16 | INFO | api | User logout success user_id=7695 (env=prod, region=me-south-1, ip=43.154.191.136, request_id=senhm2x97jfudxas, trace_id=ejykdujc1yeecrox5fi9b99g, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:25:26 | INFO | api | Batch processed records=783 duration_ms=1401 (env=prod, region=eu-west-1, ip=23.87.140.111, request_id=0cqns9isz7n9nbk2, trace_id=uzx9dqwluso2mzjnhk4zgx90, ua="PostmanRuntime/7.36.0")
2026-02-01 12:25:54 | INFO | api | Batch processed records=2243 duration_ms=665 (env=staging, region=ap-southeast-1, ip=174.47.181.240, request_id=fbsa9tr1c5ajw1w0, trace_id=lixbee7hrvbuk787qfteg6mr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:25:55 | ERROR | api | Worker crashed: out of memory rss_mb=311 (env=prod, region=us-east-1, ip=52.121.219.83, request_id=om4tdoqii5dmsf4h, trace_id=c4lzr0in1chc17vhqhvkqyg7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:25:56 | INFO | api | Metrics pushed cpu=49% mem=42% (env=prod, region=eu-west-1, ip=27.19.65.20, request_id=9gizm9l64ylq5ppd, trace_id=76pxsea0g2vtp63ia6cbfsie, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:26:28 | INFO | api | User logout success user_id=6621 (env=prod, region=me-south-1, ip=246.33.167.178, request_id=c7aue1k80xbmxxfu, trace_id=qtmhpgc9f98mvkqwd86o1q7j, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:26:37 | ERROR | api | Connection refused dependency=orders-api (env=prod, region=me-south-1, ip=158.102.212.39, request_id=c29n91q1wzsjs7rs, trace_id=jfkx89l52g0tjb41t6a1qdo8, ua="curl/8.4.0")
2026-02-01 12:26:44 | INFO | api | Cache miss key=cart:7463 (env=dev, region=us-east-1, ip=8.117.102.26, request_id=n3zmd4q0ca2n2045, trace_id=z4vxy5u5id7js5ngsyeydahx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:26:46 | ERROR | api | Upstream service unavailable dependency=cdn-edge (env=staging, region=eu-west-1, ip=136.205.23.244, request_id=t87gafweenazksm5, trace_id=kv4jgn71r5dk85ing1eavhsx, ua="PostmanRuntime/7.36.0")
2026-02-01 12:27:02 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=113.43.156.153, request_id=vt30sw8fm7zny974, trace_id=hxvxzh851eyirnxz0g8d5f0w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:27:03 | INFO | api | User login success user_id=6771 (env=prod, region=eu-west-1, ip=26.18.122.84, request_id=qpjtdag9nixxxil9, trace_id=nwmwppiwqdyrs0otiqx6e1jx, ua="curl/8.4.0")
2026-02-01 12:27:09 | INFO | api | Metrics pushed cpu=93% mem=39% (env=staging, region=us-east-1, ip=218.131.118.209, request_id=j5x3trgcrbey56bb, trace_id=nt1syngimiyrkomnrhg02xy7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:27:26 | WARN | api | Rate limit nearing threshold remaining=46 (env=prod, region=ap-southeast-1, ip=207.105.44.104, request_id=66tga826lqa7an1z, trace_id=odzqarytnlw6pfgf142mgw27, ua="curl/8.4.0")
2026-02-01 12:28:18 | ERROR | api | Payment gateway returned 500 provider=paypal (env=staging, region=me-south-1, ip=47.20.170.195, request_id=4hc73c6udayjq70o, trace_id=0gwmzs3dq8bcrzsprt80roba, ua="PostmanRuntime/7.36.0")
2026-02-01 12:28:19 | INFO | api | Metrics pushed cpu=68% mem=81% (env=prod, region=me-south-1, ip=50.94.155.249, request_id=ctu7bd7nz4lobl0h, trace_id=4idaq53kptca0splvca0baqv, ua="curl/8.4.0")
2026-02-01 12:28:44 | WARN | api | Queue backlog growing size=687 (env=dev, region=us-east-1, ip=79.113.57.3, request_id=oztg6wqte9yju4n7, trace_id=24ecdrt5nexeo8wrrxmo91pe, ua="curl/8.4.0")
2026-02-01 12:28:56 | INFO | api | File uploaded id=file_ug4x5apypa bytes=5605903 (env=staging, region=me-south-1, ip=213.250.124.133, request_id=do0upu9avub0blnl, trace_id=luit8j4hr7pnnuiursfietsh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:29:37 | INFO | api | Cache hit key=inv:SKU77142 ttl_s=295 (env=staging, region=ap-southeast-1, ip=245.253.69.76, request_id=uz8j4x3sg520ydny, trace_id=6z8h43p6pohgvlu8qvz37fr0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:30:03 | WARN | api | Rate limit nearing threshold remaining=30 (env=prod, region=eu-west-1, ip=190.13.239.251, request_id=ya8rmbzfvzqwpui4, trace_id=kkfgftepjkt654bo2j3zdl74, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:30:15 | INFO | api | Cache hit key=user:8080 ttl_s=3197 (env=prod, region=eu-west-1, ip=220.216.48.121, request_id=8o9ophnbwwiqcs0g, trace_id=r8uvo7wrafrf0pyrx63vrqz1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:31:27 | ERROR | api | Data validation error: missing required field field=amount (env=staging, region=us-east-1, ip=76.230.44.92, request_id=fkbo2efm6t0zqov2, trace_id=71gxwfxso7iq55icelwfeez1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:31:41 | WARN | api | Disk usage above 80% disk=82% (env=prod, region=ap-southeast-1, ip=123.219.214.38, request_id=f7irjofrcj1wvetn, trace_id=a42kqo7w5qjraz2kx2yqfi9m, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:31:54 | INFO | api | User login success user_id=1005 (env=prod, region=us-east-1, ip=88.51.99.99, request_id=tyd7oe9drb90nxyk, trace_id=v2wrvhl6gr164ngc2bwh7jsj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:32:07 | WARN | api | Temporary network jitter detected rtt_ms=763 (env=dev, region=me-south-1, ip=224.139.147.145, request_id=j4x8beu7ozyyz3su, trace_id=ql6sikl6qbi00jovtbcg0aiy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:32:13 | INFO | api | Job completed successfully: job=rebuild-index duration_ms=800 (env=dev, region=ap-southeast-1, ip=30.26.103.97, request_id=wn1n56mnli52iioy, trace_id=w5w0ba7h7q327bkpu91pibjn, ua="PostmanRuntime/7.36.0")
2026-02-01 12:32:35 | ERROR | api | Connection refused dependency=payments-api (env=prod, region=us-east-1, ip=58.122.175.182, request_id=7o9p3i5l5r95p5st, trace_id=ud8zdwzangm54xudnj1zqnsn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
