2026-02-01 00:00:15 | INFO | auth | Cache miss key=rate:218.224.64.212 (env=staging, region=me-south-1, ip=218.224.64.212, request_id=t55bkc1xaztl5ddo, trace_id=rqwegheyldke0lujqy44t8qk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:32:46 | INFO | auth | Cache hit key=rate:148.124.147.106 ttl_s=2559 (env=prod, region=us-east-1, ip=148.124.147.106, request_id=ot2u6swuqypyrgkr, trace_id=9vqrnceem6nmifluxx67tmr4, ua="curl/8.4.0")
2026-02-01 16:33:08 | INFO | auth | Job completed successfully: job=cleanup-sessions duration_ms=607 (env=prod, region=me-south-1, ip=221.53.32.146, request_id=v4a9kfa3av3q35my, trace_id=iogo6ue8tqzcyd0k79a0yqf5, ua="PostmanRuntime/7.36.0")
2026-02-01 16:33:20 | INFO | auth | Batch processed records=4229 duration_ms=553 (env=staging, region=ap-southeast-1, ip=19.158.63.11, request_id=ydzyxe4dcr0fihyb, trace_id=agip020qq4szpcrnbviz32s6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:33:56 | WARN | auth | High memory usage warning mem=70% (env=prod, region=ap-southeast-1, ip=240.20.31.35, request_id=z9d6fj60u7dysitp, trace_id=ymklj8oruejmwgtx2ktmtq15, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:34:23 | INFO | auth | Cache miss key=cart:3124 (env=prod, region=me-south-1, ip=107.109.50.84, request_id=g1h6hmxcppwm7qat, trace_id=h5ces9b6cbmrqngf7q3pj08j, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:34:37 | INFO | auth | Batch processed records=2724 duration_ms=1507 (env=staging, region=me-south-1, ip=200.94.101.168, request_id=0fijftuw1l0zytgq, trace_id=v08xvkmou58l1yg4vno2ydd7, ua="PostmanRuntime/7.36.0")
2026-02-01 16:35:44 | INFO | auth | User logout success user_id=9776 (env=staging, region=us-east-1, ip=61.196.130.181, request_id=427foz8g0lsenvu5, trace_id=xwzomdyqz5vfo5xfy11ixn1y, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:36:09 | WARN | auth | High memory usage warning mem=62% (env=prod, region=me-south-1, ip=156.167.19.182, request_id=r8m8pi5ftz3axb94, trace_id=230jdk131hextnv9zjcjv3b4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:36:17 | INFO | auth | Token refreshed user_id=8264 (env=prod, region=ap-southeast-1, ip=198.29.11.236, request_id=rfv6jalmzohcouwd, trace_id=rhiflbovqcifk20qr8v1o8l5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:36:26 | INFO | auth | Cache miss key=cart:5732 (env=prod, region=us-east-1, ip=201.196.197.10, request_id=3hi85nmmr07mkv9b, trace_id=cvh6zb4od842p0jqc90hv9fc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:36:40 | INFO | auth | User logout success user_id=8398 (env=prod, region=ap-southeast-1, ip=19.8.91.50, request_id=hpzaci0ps96gj65d, trace_id=2fwtipavqeog1i7a71slk0fa, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:37:00 | WARN | auth | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=58.220.150.152, request_id=eef1z9h3iq5nwbci, trace_id=lso4rrwzppjqtfk7mjptb7uw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:37:35 | INFO | auth | Config loaded version=5.18.24 (env=prod, region=us-east-1, ip=214.240.233.234, request_id=dgdmo84qgxdau7z2, trace_id=tcwwr4jbhlfjcm84kruvc22a, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:38:49 | INFO | auth | PUT /orders 201 (1359ms) (env=prod, region=me-south-1, ip=158.239.202.53, request_id=udo6nevpit4pmfrf, trace_id=xgxpa9penm415tlujyrn66wi, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:39:40 | ERROR | auth | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=ap-southeast-1, ip=89.71.149.38, request_id=6ac7hk76umqjm5s7, trace_id=j5sc9qbufbhdffysfdvuabcn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:39:52 | ERROR | auth | Upstream service unavailable dependency=payments-api (env=prod, region=us-east-1, ip=185.173.250.74, request_id=bv1yjv729lplgffp, trace_id=2lx8m4f46ezlgg72vh0pqreh, ua="curl/8.4.0")
2026-02-01 16:40:11 | WARN | auth | Slow response detected (1486ms) endpoint=/payments/refund (env=prod, region=me-south-1, ip=51.18.199.164, request_id=kppoqkpqmmoa1tmf, trace_id=2p8f6ft93pbs0k1cv22cqeyo, ua="PostmanRuntime/7.36.0")
2026-02-01 16:40:12 | INFO | auth | User login success user_id=8974 (env=staging, region=ap-southeast-1, ip=128.227.69.63, request_id=tosw2dpxg3dple6y, trace_id=5dssoda57uiuau6jq3g9kids, ua="PostmanRuntime/7.36.0")
2026-02-01 16:40:51 | INFO | auth | Cache hit key=rate:131.91.99.41 ttl_s=541 (env=staging, region=ap-southeast-1, ip=131.91.99.41, request_id=jwvlfade3neuhkg3, trace_id=vo2fvre709ysel86i34csxe2, ua="curl/8.4.0")
2026-02-01 16:42:06 | WARN | auth | Circuit breaker half-open dependency=redis (env=staging, region=eu-west-1, ip=221.165.253.27, request_id=qytfifkljisdu9m7, trace_id=it2fo5fs9tz4evjowb7n49oi, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:42:38 | WARN | auth | Slow response detected (3465ms) endpoint=/logout (env=prod, region=us-east-1, ip=218.18.72.160, request_id=68e5xxrva2pt3mgf, trace_id=trwmuf2fdu7r368pq63a9g1r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:44:30 | INFO | auth | Cache miss key=rate:253.97.109.98 (env=prod, region=me-south-1, ip=253.97.109.98, request_id=emx2emerhgjl8ilh, trace_id=jffxwh33hv3xh5w773stw3lc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:44:47 | INFO | auth | Cache hit key=inv:SKU42289 ttl_s=336 (env=staging, region=eu-west-1, ip=81.188.180.100, request_id=bg3kh29ln4gxhw3o, trace_id=kjqew9w2cym1nwpo9za2s81j, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:45:02 | INFO | auth | PATCH /admin/config 204 (1967ms) (env=prod, region=me-south-1, ip=1.66.113.91, request_id=3i4t65oqy244822o, trace_id=oukula4ab4zdd0cgh5hgncy1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:45:29 | INFO | auth | Config loaded version=5.15.34 (env=prod, region=me-south-1, ip=19.78.150.51, request_id=1osdwcgoffao9egl, trace_id=qalxbrl8d4u61bkcxnvvuzg8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:46:30 | ERROR | auth | Service dependency not responding dependency=redis (env=prod, region=us-east-1, ip=106.147.161.38, request_id=3qmvya27n9fhf6f2, trace_id=5wauuzgao8erwbh3id1may3c, ua="curl/8.4.0")
2026-02-01 16:48:33 | INFO | auth | Cache miss key=inv:SKU82897 (env=prod, region=me-south-1, ip=43.16.86.162, request_id=8rqoclkqjku4u3y0, trace_id=mdcp4fe07wco39gop27lln4t, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:48:37 | INFO | auth | File uploaded id=file_xu51mj099m bytes=1709519 (env=prod, region=us-east-1, ip=191.251.65.167, request_id=q6wx26rwgwhulyjc, trace_id=gvzct4hw2gk7cdnzhpl7braj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:48:59 | WARN | auth | Rate limit nearing threshold remaining=39 (env=prod, region=eu-west-1, ip=91.154.187.69, request_id=l6s02xa2r73raq1i, trace_id=ptnur3gtx75b7newqgmk9bbm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:49:00 | INFO | auth | Config loaded version=1.8.26 (env=prod, region=us-east-1, ip=95.7.146.6, request_id=k8nlkyjgdgs4av8m, trace_id=9aun189pvjq0pn00zws95z5g, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:49:31 | INFO | auth | POST /inventory/SKU87686 500 (3105ms) (env=staging, region=me-south-1, ip=71.235.62.133, request_id=60z4zvb6s8t1ncco, trace_id=jpqg7lkzks1mbuccmwofbzjn, ua="curl/8.4.0")
2026-02-01 16:50:18 | INFO | auth | Cache hit key=sess:8079 ttl_s=1172 (env=dev, region=ap-southeast-1, ip=161.190.70.60, request_id=0da7m4yr5u9yczaw, trace_id=eje3tbzgq39qofy2dxuul5no, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:51:17 | WARN | auth | Elevated error rate observed window_s=120 rate=3.0% (env=staging, region=me-south-1, ip=202.234.175.187, request_id=suz3xw7eepga3n3i, trace_id=6lbate88aqa3cjlu5u6svhac, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:52:27 | INFO | auth | Cache miss key=cart:4780 (env=staging, region=eu-west-1, ip=88.78.185.182, request_id=06ia2r4na20bmxdt, trace_id=wrrg5v8gr0adprfkx27htnit, ua="PostmanRuntime/7.36.0")
2026-02-01 16:52:31 | INFO | auth | Cache miss key=rate:254.101.189.198 (env=staging, region=us-east-1, ip=254.101.189.198, request_id=wk8bnbxhk2d4vy0n, trace_id=ve0p7gq0tsbgb2jmmpa2kmvl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:52:34 | INFO | auth | Metrics pushed cpu=77% mem=74% (env=prod, region=eu-west-1, ip=4.234.177.215, request_id=rwi83iq9g2vcgeyx, trace_id=hkicwtl39d3wldo9ldfsagw8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:53:02 | INFO | auth | Job completed successfully: job=daily-report duration_ms=2577 (env=staging, region=eu-west-1, ip=135.33.213.63, request_id=olicsul7qrytkxzf, trace_id=ciew85bzmymj6uh5rxy00sex, ua="curl/8.4.0")
2026-02-01 16:53:16 | INFO | auth | Config loaded version=3.2.50 (env=prod, region=eu-west-1, ip=121.149.129.148, request_id=1ai2l9qa3lnem01f, trace_id=26nqri3esxhhwjo7tsz0gmhv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:53:34 | INFO | auth | Cache hit key=cart:2270 ttl_s=714 (env=prod, region=ap-southeast-1, ip=53.241.62.159, request_id=4b8g6b7ca2wxguta, trace_id=1enoa56vviaf90wc869o65ap, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:53:37 | INFO | auth | User logout success user_id=8095 (env=prod, region=me-south-1, ip=197.54.195.173, request_id=2qoydi3x9x4y3ofe, trace_id=nex35gpp2k2i6qjyoarmxdtb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:54:28 | WARN | auth | Payment provider latency high (2299ms) (env=staging, region=us-east-1, ip=84.135.183.207, request_id=sm6ew1s310hg0tgu, trace_id=4z8avtrk33po2aj5dq3flj3s, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:54:33 | INFO | auth | User login success user_id=1408 (env=prod, region=me-south-1, ip=121.7.57.135, request_id=58kgp86vti9il4q7, trace_id=l0egnzsbua350kaweia5ud02, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:55:18 | INFO | auth | Batch processed records=4306 duration_ms=2582 (env=prod, region=eu-west-1, ip=211.40.171.201, request_id=fih3855gvwoopu5c, trace_id=s5j5yycbdz2j28torhw6gp50, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:55:28 | INFO | auth | Cache hit key=cart:4126 ttl_s=3494 (env=dev, region=us-east-1, ip=245.3.166.246, request_id=ld777f6oqplyhgz8, trace_id=hvlp51hzd8oz39a6kqn3q766, ua="curl/8.4.0")
2026-02-01 16:56:12 | INFO | auth | Cache hit key=cart:8692 ttl_s=3028 (env=prod, region=me-south-1, ip=121.125.73.83, request_id=doc6ygrc0qzx7qtm, trace_id=52xm9n2agpsv2f3key5rwjse, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:56:16 | INFO | auth | Config loaded version=5.14.44 (env=prod, region=me-south-1, ip=250.219.22.73, request_id=3dzh32mwfhilneyv, trace_id=krx3qfszs9zfl590o1lrlqm6, ua="curl/8.4.0")
2026-02-01 16:56:59 | INFO | auth | Cache miss key=sess:8687 (env=dev, region=ap-southeast-1, ip=75.101.78.18, request_id=gln3aktn6y3kbikz, trace_id=j4wbjaa6etzx3yjc7hfszxyh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:57:00 | INFO | auth | Token refreshed user_id=2108 (env=staging, region=me-south-1, ip=119.191.75.152, request_id=5q7s4b1x322pdns4, trace_id=fojk53x3yjxmrignkwb8p2p7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:57:03 | INFO | auth | Cache hit key=rate:73.53.82.29 ttl_s=2566 (env=prod, region=us-east-1, ip=73.53.82.29, request_id=dlfb92xet1er6erb, trace_id=elpid3ex5vkol65l1ctisxxa, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:57:31 | INFO | auth | Job completed successfully: job=daily-report duration_ms=2214 (env=staging, region=eu-west-1, ip=27.147.188.67, request_id=6enckwhmbg8177e3, trace_id=jinti1ouy8unbverkra92zan, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:57:38 | WARN | auth | Slow response detected (113ms) endpoint=/users/4543 (env=staging, region=me-south-1, ip=6.72.10.85, request_id=akgokxrbryvgl1ij, trace_id=4bwbf4n213dveudxf08i2soc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:57:59 | INFO | auth | Job completed successfully: job=daily-report duration_ms=2322 (env=prod, region=me-south-1, ip=181.246.190.191, request_id=tu9qyjf6yqu5vp6a, trace_id=9lm0q79cegvbzvjsowjh8a19, ua="PostmanRuntime/7.36.0")
2026-02-01 16:58:28 | INFO | auth | Metrics pushed cpu=91% mem=94% (env=prod, region=eu-west-1, ip=246.65.154.176, request_id=kpi23ykc68hk0q7w, trace_id=jwfa8isire5we05e7v3odske, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:58:31 | INFO | auth | User logout success user_id=5392 (env=prod, region=eu-west-1, ip=69.222.57.217, request_id=rva0f67jckn1ad0b, trace_id=d4m0jwhd05uaun4ci243dr93, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:58:52 | WARN | auth | Rate limit nearing threshold remaining=31 (env=prod, region=ap-southeast-1, ip=118.98.220.216, request_id=qe0haof8ky9vdzik, trace_id=wezjjzw1w556t2jzfc6q5g9o, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:58:56 | INFO | auth | Token refreshed user_id=8534 (env=prod, region=me-south-1, ip=114.17.140.160, request_id=50lyv66z94zvoqoi, trace_id=48rmaftfc0sdrsf8poxe6joq, ua="PostmanRuntime/7.36.0")
2026-02-01 16:59:07 | INFO | auth | Metrics pushed cpu=32% mem=84% (env=staging, region=ap-southeast-1, ip=35.160.67.204, request_id=6gy86uy6q1xx5b8o, trace_id=nptdbnoilorztgz1ifuj6zsv, ua="curl/8.4.0")
2026-02-01 16:59:13 | INFO | auth | POST /payments/charge 200 (798ms) (env=staging, region=eu-west-1, ip=21.222.115.96, request_id=so34lo7jv7fh655o, trace_id=2iqvxgewrbae7g0t1fms38o2, ua="PostmanRuntime/7.36.0")
2026-02-01 16:59:23 | ERROR | auth | Worker crashed: out of memory rss_mb=3777 (env=staging, region=me-south-1, ip=190.19.243.132, request_id=dscga9ynkufu2a1r, trace_id=uiyn64cwvnzuzt1cxkm0wptc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:59:28 | WARN | auth | Temporary network jitter detected rtt_ms=498 (env=prod, region=ap-southeast-1, ip=219.156.184.217, request_id=m68b916yk6n3o52u, trace_id=l8i9busxgnm44rsoz51j9fq5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:59:34 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=ap-southeast-1, ip=96.184.53.160, request_id=x3sa4jgylix24q8k, trace_id=5h07ifblf33yyee858j0pjoh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:00:05 | INFO | auth | Token refreshed user_id=2807 (env=prod, region=me-south-1, ip=219.27.47.246, request_id=pk9wdp4zibzzgk8g, trace_id=0wcq8fjg63kf1e6t7bgnew9f, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:00:06 | INFO | auth | Token refreshed user_id=4238 (env=prod, region=ap-southeast-1, ip=89.63.127.209, request_id=ejtb5zpg6etezimz, trace_id=vp7j835557ihca5gv64fimqj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:00:16 | INFO | auth | Job completed successfully: job=cleanup-sessions duration_ms=2136 (env=prod, region=eu-west-1, ip=253.150.229.150, request_id=kucnghqisr48u4yt, trace_id=zqmfaab9zgezx4lsz98vxwj8, ua="PostmanRuntime/7.36.0")
2026-02-01 17:00:59 | INFO | auth | Batch processed records=3368 duration_ms=23 (env=prod, region=me-south-1, ip=74.177.159.159, request_id=df3b6283bw2n3j6b, trace_id=aj2f1zyczl4afvapg6sjra7c, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:01:20 | INFO | auth | Metrics pushed cpu=70% mem=73% (env=prod, region=ap-southeast-1, ip=73.191.31.176, request_id=zrhreyi1kpoe17f9, trace_id=fmuono52026ck1s3ja7jl72o, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:01:23 | INFO | auth | Batch processed records=2024 duration_ms=3219 (env=prod, region=eu-west-1, ip=44.14.8.115, request_id=9k0oh9umx9gk4r3z, trace_id=5v6cywksefnrqgve0xwb7gk4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:01:32 | INFO | auth | User logout success user_id=1420 (env=staging, region=me-south-1, ip=199.228.43.42, request_id=iv6cq50xqho8shsw, trace_id=me9a66bw2pvvieaek4x8d7vo, ua="curl/8.4.0")
2026-02-01 17:01:55 | INFO | auth | Token refreshed user_id=4104 (env=dev, region=eu-west-1, ip=37.143.96.46, request_id=ybtqvq910l1jm742, trace_id=ynoqm8t61vqlkb0g55odnaih, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:03:08 | INFO | auth | Job completed successfully: job=sync-users duration_ms=96 (env=staging, region=us-east-1, ip=220.224.72.69, request_id=nrgufga4n16byukf, trace_id=x40afx0zgvezc63dr4yy3twj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:03:55 | INFO | auth | User logout success user_id=1916 (env=prod, region=me-south-1, ip=208.62.13.136, request_id=xiujtcxyfjqhqbt6, trace_id=az2dden77n9a63eiw5sgg5fx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:04:19 | WARN | auth | High memory usage warning mem=92% (env=prod, region=us-east-1, ip=122.51.106.161, request_id=jstbahtcmccy95sd, trace_id=9nyzgsy3zdxy6xjwczzfn3bc, ua="PostmanRuntime/7.36.0")
2026-02-01 17:05:06 | WARN | auth | Retrying request to upstream service attempt=1 (env=prod, region=eu-west-1, ip=129.44.55.162, request_id=thg16avaavgdkfzs, trace_id=tkav6bo9k5ddjbipq7gvzpxv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:06:05 | INFO | auth | Cache miss key=rate:190.93.248.188 (env=dev, region=us-east-1, ip=190.93.248.188, request_id=7cqydrxaco2ddcz1, trace_id=zb6bylu5q3syxhiucjhwdm55, ua="PostmanRuntime/7.36.0")
2026-02-01 17:06:07 | INFO | auth | Cache hit key=sess:3603 ttl_s=2457 (env=prod, region=me-south-1, ip=134.150.55.128, request_id=8rfd2hdghjqghp6z, trace_id=6wodk4sdthb18yeft7v57ch8, ua="curl/8.4.0")
2026-02-01 17:06:22 | WARN | auth | Temporary network jitter detected rtt_ms=85 (env=dev, region=me-south-1, ip=120.30.27.161, request_id=5ah4km2xc58fc4zj, trace_id=g6gbxcymyeq8zsyb2j3ags8c, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:06:55 | INFO | auth | File uploaded id=file_a5y06lwfb5 bytes=1127878 (env=dev, region=me-south-1, ip=211.110.117.78, request_id=78q0qfi9k4qh8ynz, trace_id=51g63c3cfqhj21oh5dqhcfm7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 17:07:05 | INFO | auth | Token refreshed user_id=1704 (env=prod, region=us-east-1, ip=149.34.89.131, request_id=s9317kkv95htyggs, trace_id=9l0hvlbt6ugd0mq68mv9alcy, ua="PostmanRuntime/7.36.0")
2026-02-01 17:07:10 | INFO | auth | Metrics pushed cpu=17% mem=88% (env=dev, region=eu-west-1, ip=226.132.225.165, request_id=zsxe6koufqnu32ul, trace_id=sgq10tgtgl1jtffwzya0p1ga, ua="curl/8.4.0")
2026-02-01 17:07:18 | INFO | auth | Cache miss key=sess:5679 (env=staging, region=me-south-1, ip=113.48.34.133, request_id=rjky5qyoaamr1shl, trace_id=y0ullirudgnu77km84gnonmz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:07:28 | INFO | auth | POST /inventory/SKU68715 204 (3383ms) (env=prod, region=eu-west-1, ip=32.141.14.253, request_id=qbyer9hc8mwmv1nn, trace_id=n9s49xbwqypfpxptzw2rcxee, ua="PostmanRuntime/7.36.0")
2026-02-01 17:07:43 | INFO | auth | Cache hit key=inv:SKU10871 ttl_s=2987 (env=prod, region=ap-southeast-1, ip=107.162.212.58, request_id=otkl97m8wit4kgc0, trace_id=b8kvx6n8dkv3b0m09k4mgg01, ua="curl/8.4.0")
2026-02-01 17:07:55 | INFO | auth | User logout success user_id=7482 (env=prod, region=ap-southeast-1, ip=146.109.206.195, request_id=cgoft4ejmzayn341, trace_id=5vahk778vhpaup761zjqouzp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:07:59 | INFO | auth | Cache miss key=rate:5.167.91.183 (env=dev, region=eu-west-1, ip=5.167.91.183, request_id=9ev3l1ia1zciwqms, trace_id=mbb9tg67q5lmlx08hp4rppoo, ua="curl/8.4.0")
2026-02-01 17:08:07 | WARN | auth | Disk usage above 80% disk=98% (env=prod, region=ap-southeast-1, ip=248.183.72.27, request_id=hgtvutg04irl0aqi, trace_id=skyhfg1yc6xm36dwo3yqa860, ua="curl/8.4.0")
2026-02-01 17:08:28 | INFO | auth | Job completed successfully: job=send-digests duration_ms=117 (env=dev, region=us-east-1, ip=75.228.244.152, request_id=3im1dmntyeqz49o3, trace_id=jxp5vno6lnsfm2szkz2s66zz, ua="PostmanRuntime/7.36.0")
2026-02-01 17:08:29 | WARN | auth | Queue backlog growing size=4802 (env=prod, region=ap-southeast-1, ip=28.108.149.177, request_id=9xbnnnjyhv6qyjqr, trace_id=d2ce8pado4wc5opc4ksn4y5k, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:08:51 | INFO | auth | Cache miss key=rate:246.150.15.212 (env=prod, region=ap-southeast-1, ip=246.150.15.212, request_id=w1xumqgrd4kjkrx2, trace_id=fztzsx7hqiiihqi6ym7ojgly, ua="curl/8.4.0")
2026-02-01 17:09:42 | INFO | auth | Batch processed records=2589 duration_ms=3328 (env=prod, region=eu-west-1, ip=12.79.39.103, request_id=8k8m518my0lu8nfy, trace_id=4qwywqj02dbnp72qsr21swdn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:09:45 | WARN | auth | Retrying request to upstream service attempt=2 (env=staging, region=eu-west-1, ip=99.54.170.250, request_id=u94udoznnf92jq56, trace_id=0fu4aq255c43qgpwdask7rf9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:10:52 | ERROR | auth | Authentication failed due to invalid token user_id=2612 (env=dev, region=us-east-1, ip=234.54.74.180, request_id=5hwl32w389fs0jsz, trace_id=r04sugjswvf9a4cpgu3mv9xk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:11:20 | INFO | auth | Job completed successfully: job=invoice-run duration_ms=1760 (env=prod, region=us-east-1, ip=135.163.224.116, request_id=h19bq7dy0uiirbqr, trace_id=sjtl0teuexbccr7mnt666cdk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:11:52 | INFO | auth | Cache miss key=rate:95.123.90.151 (env=prod, region=me-south-1, ip=95.123.90.151, request_id=c8akvchc3mmj1731, trace_id=z68qpmoryf5hlkoqru07kpfr, ua="curl/8.4.0")
2026-02-01 17:12:20 | ERROR | auth | Payment gateway returned 504 provider=paypal (env=staging, region=us-east-1, ip=187.49.179.241, request_id=ao8qc9ck2iycm12n, trace_id=6zkzzg5elxpon3er3uczst7k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:12:21 | INFO | auth | Cache miss key=user:2996 (env=staging, region=me-south-1, ip=115.106.150.169, request_id=bri2tx1shmr9iu9t, trace_id=0wdfw36wcbzm8sxkyuazvdxv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:12:32 | INFO | auth | Batch processed records=1722 duration_ms=590 (env=prod, region=me-south-1, ip=7.179.167.112, request_id=kvf3jk4iaxgh9dfg, trace_id=ulwkcd5i53865y3phyejanow, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 17:13:04 | WARN | auth | Payment provider latency high (2056ms) (env=dev, region=ap-southeast-1, ip=18.215.196.38, request_id=xp06zijp7ymxejbn, trace_id=p90qtzfoz1o5ct7te5n359qs, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:13:07 | INFO | auth | User logout success user_id=7456 (env=staging, region=me-south-1, ip=209.139.183.51, request_id=rtvwlce6zzi1inpf, trace_id=3j63w0qgmcq021zxiwbmz4ch, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 17:13:17 | INFO | auth | File uploaded id=file_s5qbvdngsb bytes=2263057 (env=prod, region=ap-southeast-1, ip=72.229.179.2, request_id=1aeq68sni7b0ffpi, trace_id=92kywqjfozzxj0iewhbrman2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 17:13:48 | INFO | auth | Cache miss key=sess:7150 (env=prod, region=me-south-1, ip=185.72.55.81, request_id=n9kmpu08lnydoopi, trace_id=vtijz69b89x6sz8gzodrtb4b, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
